report_id,DESCRIPTION,OFFENSE_DATE,LOCATION
222018354,LARCENY ALL OTHERS,2009-03-16 12:18:00,GLENVILLE AVE
222018352,THREATS TO DO BODILY HARM,2009-03-16 10:21:00,W FOURTH ST
222018350,SICK ASSIST,2009-03-16 11:36:00,BELGRADE AVE
222018348,FORGERY / COUNTERFEITING,2009-02-23 00:00:00,GIBSON ST
222018347,VANDALISM,2009-03-14 16:00:00,MERCIER AVE
222018346,INVESTIGATE PERSON,2009-03-16 11:20:00,HARRISON AVE
222018345,INVESTIGATE PERSON,2009-03-16 10:13:00,CANTERBURY ST
222018344,INVESTIGATE PROPERTY,2009-03-16 11:56:00,CHARLES ST
222018343,THREATS TO DO BODILY HARM,2009-03-16 02:00:00,WASHINGTON ST
222018342,TOWED MOTOR VEHICLE,2009-03-16 10:40:00,MARLBOROUGH STREET
222018340,ASSAULT - SIMPLE,2009-03-16 11:12:00,MOUNT VERNON ST
222018339,VANDALISM,2009-03-01 00:00:00,WASHINGTON ST
222018335,ASSAULT - SIMPLE,2009-03-15 13:53:00,MILDRED AVE
222018333,FRAUD - CREDIT CARD / ATM FRAUD,2009-02-06 08:00:00,SUDBURY ST
222018331,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,2009-03-16 00:00:00,DUDLEY ST
222018330,PROPERTY - LOST/ MISSING,2009-03-15 19:00:00,HARRISON AVE
222018328,SICK/INJURED/MEDICAL - POLICE,2009-03-16 09:30:00,HYDE PARK AVE
222018326,THREATS TO DO BODILY HARM,2009-03-14 13:20:00,BLUE HILL AVE
222018325,WARRANT ARREST - OUTSIDE OF BOSTON WARRANT,2009-03-16 09:33:00,MILLET ST
222018324,LARCENY THEFT FROM BUILDING,2009-03-13 13:30:00,SUDBURY ST
222018323,TOWED MOTOR VEHICLE,2009-03-16 08:30:00,PARKER ST
222018321,ASSAULT - SIMPLE,2009-03-16 09:24:00,"SUMMER ST & WASHINGTON ST
BOSTON  MA 02111
UNITED"
222018320,FRAUD - FALSE PRETENSE / SCHEME,2009-01-20 00:00:00,HYDE PARK AVE
222018319,VAL - VIOLATION OF AUTO LAW,2009-03-16 09:25:00,WARREN ST
222018318,SUDDEN DEATH,2009-03-16 09:23:00,SHAWMUT AVE
222018317,M/V - LEAVING SCENE - PROPERTY DAMAGE,2009-03-11 09:20:00,WASHINGTON ST
222018316,LARCENY THEFT OF MV PARTS & ACCESSORIES,2009-03-10 02:00:00,WASHINGTON ST
222018313,SICK ASSIST,2009-03-16 07:48:00,L ST
222018312,FIRE REPORT,2009-03-16 07:33:00,CENTRAL AVE
222018311,DISTURBING THE PEACE/ DISORDERLY CONDUCT/ GATHERING CAUSING ANNOYANCE/ NOISY PAR,2009-03-16 08:10:00,MASSACHUSETTS AVE
222018309,INVESTIGATE PERSON,2009-03-15 19:30:00,PARIS ST
222018308,THREATS TO DO BODILY HARM,2009-03-14 00:00:00,HYDE PARK AVE
222018307,LARCENY THEFT FROM MV - NON-ACCESSORY,2009-03-11 14:00:00,MERCER ST
222018306,LARCENY THEFT FROM BUILDING,2009-03-15 21:00:00,SUDBURY ST
222018305,LARCENY THEFT FROM MV - NON-ACCESSORY,2009-03-15 17:00:00,BOSTON ST
222018304,INVESTIGATE PERSON,2009-03-16 08:21:00,AUSTIN ST
222018303,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,2009-03-16 08:22:00,BELVIDERE STREET
222018302,ASSAULT - AGGRAVATED,2009-03-16 07:25:00,CONDOR ST
222018301,SUDDEN DEATH,2009-03-16 07:15:00,CLIFFMONT ST
222018300,SICK ASSIST,2009-03-16 07:33:00,BEACON ST
222018298,M/V ACCIDENT - OTHER CITY VEHICLE,2009-03-16 08:01:00,"COLUMBUS AVE & WASHINGTON ST
ROXBURY  MA 02119
UNI"
222018297,M/V - LEAVING SCENE - PROPERTY DAMAGE,2009-03-16 07:24:00,WALDECK ST
222018292,SICK ASSIST - DRUG RELATED ILLNESS,2009-03-16 05:42:00,COTTAGE ST
222018291,TOWED MOTOR VEHICLE,2009-03-16 05:24:00,BERKELEY ST
222018290,SICK/INJURED/MEDICAL - PERSON,2009-03-16 04:49:00,AVERTON ST
222018289,SICK ASSIST,2009-03-16 04:50:00,ALBANY ST
222018288,AUTO THEFT,2009-03-16 05:19:00,GIBSON ST
222018286,RECOVERED - MV RECOVERED IN BOSTON (STOLEN OUTSIDE BOSTON),2009-03-16 01:29:00,GRANITE AVE
222018285,SICK ASSIST,2009-03-16 02:15:00,NORTON ST
222018284,INVESTIGATE PERSON,2009-03-16 01:41:00,BRIGHTON AVE
222018283,ASSAULT - SIMPLE,2009-03-16 01:17:00,PRINCE ST
222018282,ROBBERY,2009-03-16 00:58:00,TREMONT ST
222018279,INVESTIGATE PERSON,2009-03-16 00:45:00,BUTTONWOOD ST
222018278,VANDALISM,2009-03-16 01:10:00,COLUMBUS AVE
222018277,VAL - OPERATING AFTER REV/SUSP.,2009-03-16 00:53:00,"OLIVER ST & PURCHASE ST
BOSTON  MA 02110
UNITED ST"
222018276,INVESTIGATE PROPERTY,2009-03-16 00:15:00,SPENCER ST
222018272,DISTURBING THE PEACE/ DISORDERLY CONDUCT/ GATHERING CAUSING ANNOYANCE/ NOISY PAR,2009-03-16 00:05:00,PARK PLAZA
222018271,ASSAULT - SIMPLE,2009-03-15 23:43:00,COLUMBUS AVE
222018269,PROPERTY - FOUND,2009-03-15 00:00:00,HIGH ST
222018268,M/V ACCIDENT - PERSONAL INJURY,2009-03-15 23:25:00,BLUE HILL AVE
222018267,FIRE REPORT,2009-03-15 22:13:00,HEMENWAY ST
222018264,ASSAULT - AGGRAVATED,2009-03-15 22:50:00,HUNTINGTON AVE
222018262,ASSAULT - SIMPLE,2009-03-15 21:35:00,COMMONWEALTH AVE
222018261,INVESTIGATE PERSON,2009-03-15 22:52:00,COMMONWEALTH AVENUE
222018260,ASSAULT - SIMPLE,2009-03-15 22:01:00,PARIS ST
222018258,VAL - VIOLATION OF AUTO LAW,2009-03-15 21:32:00,DUDLEY ST
222018257,BURGLARY - RESIDENTIAL,2009-03-15 22:15:00,SPENCER ST
222018256,AUTO THEFT - MOTORCYCLE / SCOOTER,2009-03-15 19:00:00,WASHINGTON ST
222018255,SICK/INJURED/MEDICAL - PERSON,2009-03-15 20:09:00,HARRISON AVE
222018254,LARCENY SHOPLIFTING,2009-03-15 21:17:00,BORDER ST
222018253,BURGLARY - RESIDENTIAL,2009-03-15 00:00:00,BLUE HILL AVE
222018250,INVESTIGATE PERSON,2009-03-15 20:17:00,MORTON ST
222018248,LARCENY THEFT FROM MV - NON-ACCESSORY,2009-03-05 20:43:00,GIBSON ST
222018245,WARRANT ARREST - OUTSIDE OF BOSTON WARRANT,2009-03-15 20:35:00,BEECHLAND CIR
222018244,M/V - LEAVING SCENE - PROPERTY DAMAGE,2009-03-15 20:41:00,GRANITE AVE
222018242,VAL - OPERATING AFTER REV/SUSP.,2009-03-15 20:15:00,COLUMBIA RD
222018239,M/V ACCIDENT - OTHER,2009-03-15 20:06:00,"BLUE HILL AVE & W COTTAGE ST
ROXBURY  MA 02119
UNI"
222018237,LARCENY THEFT FROM MV - NON-ACCESSORY,2009-03-15 20:00:00,GIBSON ST
222018236,PROPERTY - LOST/ MISSING,2009-03-15 20:16:00,CLARKWOOD ST
222018235,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,2009-03-15 20:10:00,HANCOCK ST
222018233,MISSING PERSON,2009-03-15 19:51:00,GIBSON ST
222018232,INVESTIGATE PERSON,2009-03-15 19:00:00,HAYES RD
222018230,INVESTIGATE PERSON,2009-03-15 18:35:00,CENTRE ST
222018229,HARASSMENT/ CRIMINAL HARASSMENT,2009-03-14 14:50:00,GIBSON ST
222018226,AUTO THEFT,2009-03-13 13:00:00,HARRISON AVE
222018225,ASSAULT - SIMPLE,2009-03-15 19:01:00,E EAGLE ST
222018223,LARCENY SHOPLIFTING,2009-03-15 19:02:00,MERIDIAN ST
222018222,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,2009-03-15 18:59:00,"MASSACHUSETTS AVE & ALBANY ST
BOSTON  MA 02118
UNI"
222018219,INVESTIGATE PERSON,2009-03-15 18:53:00,GREENBRIER ST
222018218,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,2009-03-15 18:37:00,"MORTON ST & W MAIN ST
BOSTON  MA 02126
UNITED STAT"
222018217,SICK/INJURED/MEDICAL - PERSON,2009-03-15 18:56:00,DR. MARY MOORE BEATTY CIR
222018216,M/V - LEAVING SCENE - PROPERTY DAMAGE,2009-03-15 18:15:00,W BROADWAY
222018215,VANDALISM,2009-03-15 16:06:00,DORCHESTER AVE
222018214,LARCENY ALL OTHERS,2009-03-15 17:20:00,GIBSON ST
222018213,VERBAL DISPUTE,2009-03-15 18:32:00,W SPRINGFIELD ST
222018212,ASSAULT - SIMPLE,2009-03-15 18:26:00,JETTE CT
222018210,M/V ACCIDENT - PROPERTY DAMAGE,2009-03-15 17:47:00,COMMONWEALTH AVE
222018209,PROPERTY - LOST/ MISSING,2009-03-11 11:30:00,HARRISON AVE
222018208,ROBBERY,2009-03-15 18:19:00,AUSTIN ST
222018206,LARCENY THEFT FROM MV - NON-ACCESSORY,2009-03-15 18:21:00,COMMERCIAL ST
222018205,FRAUD - CREDIT CARD / ATM FRAUD,2009-03-15 09:00:00,"HARRISON AVE & NORTHAMPTON ST
BOSTON  MA 02118
UNI"
222018204,DEATH INVESTIGATION,2009-03-15 17:52:00,EAGLE ST
222018203,VANDALISM,2009-03-15 17:46:00,"BERKELEY ST & BOYLSTON ST
BOSTON  MA 02116
UNITED"
222018201,STOLEN PROPERTY - BUYING / RECEIVING / POSSESSING,2009-03-15 18:04:00,WALL ST
222018200,SICK/INJURED/MEDICAL - PERSON,2009-03-15 05:50:00,ROSEMARY ST
222018199,SICK/INJURED/MEDICAL - PERSON,2009-03-15 16:55:00,RIDGEWOOD ST
222018198,INVESTIGATE PERSON,2009-03-15 17:28:00,N BEACON ST
222018196,VAL - OPERATING AFTER REV/SUSP.,2009-03-15 17:42:00,"SARATOGA ST & WORDSWORTH ST
EAST BOSTON  MA 02128"
222018195,M/V - LEAVING SCENE - PROPERTY DAMAGE,2009-03-15 17:15:00,GRAYSON ST
222018192,LARCENY SHOPLIFTING,2009-03-15 17:34:00,WASHINGTON ST
222018190,OPERATING UNDER THE INFLUENCE (OUI) ALCOHOL,2009-03-15 17:39:00,W BROADWAY
222018189,VERBAL DISPUTE,2009-03-15 17:32:00,HAROLD PARK
222018188,TOWED MOTOR VEHICLE,2009-03-15 17:02:00,BABCOCK ST
222018187,LICENSE PREMISE VIOLATION,2009-03-15 16:42:00,TERMINAL RD
222018185,M/V ACCIDENT - POLICE VEHICLE,2009-03-15 17:33:00,GREENVILLE ST
222018184,LARCENY THEFT FROM MV - NON-ACCESSORY,2009-03-15 00:00:00,ROBIN HOOD ST
222018182,FRAUD - WIRE,2009-03-14 00:00:00,WASHINGTON ST
222018181,M/V - LEAVING SCENE - PROPERTY DAMAGE,2009-03-15 15:47:00,LONGWOOD AVE
222018180,SICK ASSIST,2009-03-15 16:11:00,"ATLANTIC AVE & SUMMER ST
BOSTON  MA 02111
UNITED S"
222018179,INVESTIGATE PERSON,2009-03-15 16:47:00,W DEDHAM ST
222018178,INVESTIGATE PERSON,2009-03-15 15:23:00,VFW PKWY
222018177,LARCENY THEFT FROM MV - NON-ACCESSORY,2009-03-14 20:45:00,W BROADWAY
222018175,SICK ASSIST,2009-03-15 16:26:00,BAILEY ST
222018174,LARCENY ALL OTHERS,2009-02-18 18:00:00,W BROADWAY
222018173,VAL - VIOLATION OF AUTO LAW,2009-03-08 13:59:00,HARRISON AVE
222018172,FRAUD - FALSE PRETENSE / SCHEME,2009-03-14 12:00:00,W BROADWAY
222018171,BURGLARY - RESIDENTIAL,2009-03-15 16:49:00,SEAVER ST
222018170,M/V ACCIDENT - PERSONAL INJURY,2009-03-15 15:34:00,BLUE HILL AVE
222018169,ASSAULT - AGGRAVATED,2009-03-15 16:15:00,W SEVENTH ST
222018168,PROPERTY - LOST/ MISSING,2009-03-15 16:40:00,MASSACHUSETTS AVE
222018167,M/V - LEAVING SCENE - PROPERTY DAMAGE,2009-03-14 20:00:00,WASHINGTON ST
222018166,VANDALISM,2009-03-14 01:00:00,FAYSTON ST
222018165,INVESTIGATE PROPERTY,2009-03-15 16:16:00,GAYLAND ST
222018164,FRAUD - FALSE PRETENSE / SCHEME,2009-03-15 16:00:00,W BROADWAY
222018163,M/V ACCIDENT - PROPERTY DAMAGE,2009-03-15 15:08:00,"DUDLEY ST & HARRISON AVE
ROXBURY  MA 02119
UNITED"
222018162,INVESTIGATE PERSON,2009-03-14 14:00:00,CENTRE ST
222018161,FRAUD - FALSE PRETENSE / SCHEME,2009-03-14 11:30:00,HARRISON AVE
222018160,INVESTIGATE PERSON,2009-03-15 15:20:00,GIBSON ST
222018159,FRAUD - IMPERSONATION,2009-02-10 00:00:00,HARRISON AVE
222018156,FORGERY / COUNTERFEITING,2009-03-01 12:00:00,GIBSON ST
222018153,M/V ACCIDENT - OTHER,2009-03-12 23:15:00,WASHINGTON ST
222018152,INVESTIGATE PROPERTY,2009-03-15 14:22:00,TENNIS RD
222018151,M/V ACCIDENT - PROPERTY DAMAGE,2009-03-15 15:00:00,DWIGHT ST
222018150,LARCENY ALL OTHERS,2009-03-14 09:00:00,CITY HALL PLZ
222018149,M/V ACCIDENT - OTHER,2009-03-11 12:00:00,GIBSON ST
222018147,ASSAULT - AGGRAVATED,2009-03-15 14:50:00,WASHINGTON ST
222018146,M/V - LEAVING SCENE - PROPERTY DAMAGE,2009-03-15 14:48:00,"PARK ST & WASHINGTON ST
DORCHESTER  MA 02124
UNITE"
222018145,SICK/INJURED/MEDICAL - PERSON,2009-03-15 12:39:00,SAINT BOTOLPH ST
222018142,WARRANT ARREST - OUTSIDE OF BOSTON WARRANT,2009-03-15 12:45:00,CHESTNUT WEST
222018141,TOWED MOTOR VEHICLE,2009-03-15 13:19:00,TALBOT AVE
222018137,LARCENY THEFT FROM BUILDING,2009-03-15 14:50:00,BLUE HILL AVE
222018136,LARCENY THEFT FROM MV - NON-ACCESSORY,2009-03-14 21:30:00,GIBSON ST
222018134,VANDALISM,2009-03-10 00:00:00,BLUE HILL AVE
222018133,M/V - LEAVING SCENE - PROPERTY DAMAGE,2009-03-13 00:30:00,BLUE HILL AVE
222018132,M/V ACCIDENT - PROPERTY DAMAGE,2009-03-15 00:12:00,SCHOOL ST
222018131,M/V - LEAVING SCENE - PROPERTY DAMAGE,2009-03-12 15:00:00,HYDE PARK AVE
222018130,INVESTIGATE PERSON,2009-03-15 13:59:00,LINCOLN ST
222018129,RECOVERED - MV RECOVERED IN BOSTON (STOLEN OUTSIDE BOSTON),2009-03-15 12:57:00,WAYLAND ST & BALFOUR ST
222018128,M/V ACCIDENT - PERSONAL INJURY,2009-03-15 13:47:00,BELLVISTA RD
222018126,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,2009-03-15 07:30:00,CENTRE ST
222018125,THREATS TO DO BODILY HARM,2009-02-28 20:00:00,BLUE HILL AVE
222018124,SICK ASSIST,2009-03-15 13:22:00,RUSKINDALE RD
222018123,AUTO THEFT,2009-03-15 10:30:00,W BROADWAY
222018122,M/V ACCIDENT - PROPERTY DAMAGE,2009-03-15 07:45:00,CENTRE ST
222018121,TRESPASSING,2009-03-15 13:31:00,JACOBBE RD
222018120,LARCENY ALL OTHERS,2009-03-09 18:45:00,SUDBURY ST
222018118,ASSAULT - SIMPLE,2009-03-15 13:47:00,BOYLSTON ST
222018117,INVESTIGATE PERSON,2009-03-15 13:49:00,HILBURN ST
222018116,MISSING PERSON - LOCATED,2009-03-15 12:25:00,NEWBURY ST
222018115,ASSAULT - AGGRAVATED,2009-03-15 13:10:00,PORTER ST
222018114,FRAUD - FALSE PRETENSE / SCHEME,2009-03-14 00:00:00,HARRISON AVE
222018112,LARCENY SHOPLIFTING,2009-03-15 11:10:00,WASHINGTON ST
222018111,BURGLARY - RESIDENTIAL,2009-03-10 00:00:00,TREMONT STREET
222018109,MISSING PERSON - NOT REPORTED - LOCATED,2009-03-15 12:10:00,PLEASANT ST
222018108,ASSAULT - SIMPLE,2009-03-13 19:00:00,SUDBURY ST
222018107,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,2009-03-15 13:43:00,WASHINGTON ST
222018106,LARCENY THEFT FROM MV - NON-ACCESSORY,2009-03-15 12:12:00,BLUE LEDGE DR
222018105,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,2009-03-15 13:21:00,"WASHINGTON ST & ROXBURY ST
ROXBURY  MA 02119
UNITE"
222018104,THREATS TO DO BODILY HARM,2009-03-12 18:00:00,H ST
222018103,TOWED MOTOR VEHICLE,2009-03-15 12:55:00,MOHAWK ST
222018101,HARASSMENT/ CRIMINAL HARASSMENT,2009-03-15 13:00:00,ALBANY ST
222018098,INVESTIGATE PERSON,2009-03-15 11:45:00,MCLELLAN ST
222018097,PROPERTY - LOST THEN LOCATED,2009-03-10 13:23:00,GIBSON ST
222018096,VAL - OPERATING AFTER REV/SUSP.,2009-03-15 12:41:00,CENTRE ST
222018095,INVESTIGATE PERSON,2009-03-15 12:03:00,"HUDSON ST & TAI TUNG ST
BOSTON  MA 02111
UNITED ST"
222018094,INVESTIGATE PROPERTY,2009-03-15 01:00:00,HYDE PARK AVE
222018093,SICK ASSIST,2009-03-15 12:14:00,WESTVILLE ST
222018092,INVESTIGATE PERSON,2009-03-15 11:18:00,BOWDOIN ST
222018091,FRAUD - FALSE PRETENSE / SCHEME,2009-02-02 12:59:00,WASHINGTON ST
222018090,LIQUOR/ALCOHOL - DRINKING IN PUBLIC,2009-03-15 12:09:00,TREMONT ST
222018089,INVESTIGATE PERSON,2009-03-15 11:51:00,FIFIELD ST
222018088,M/V - LEAVING SCENE - PROPERTY DAMAGE,2009-03-15 06:00:00,HARRISON AVE
222018086,LARCENY SHOPLIFTING,2009-03-15 12:10:00,WASHINGTON ST
222018085,SICK ASSIST,2009-03-15 11:22:00,CHERITON RD
222018083,M/V ACCIDENT - INVOLVING BICYCLE - NO INJURY,2009-03-15 12:22:00,CENTRE ST
222018080,LARCENY SHOPLIFTING,2009-03-15 11:49:00,DORCHESTER ST
222018079,ASSAULT - SIMPLE,2009-03-15 08:46:00,CENTER PLZ
222018077,INVESTIGATE PERSON,2009-03-15 11:15:00,ASHTON ST
222018076,LARCENY THEFT FROM MV - NON-ACCESSORY,2009-03-15 11:54:00,WASHINGTON ST
222018075,LARCENY THEFT FROM MV - NON-ACCESSORY,2009-03-14 20:15:00,GIBSON ST
222018074,PROPERTY - FOUND,2009-03-15 11:54:00,WASHINGTON ST
222018071,FRAUD - FALSE PRETENSE / SCHEME,2009-03-15 11:49:00,SUDBURY ST
222018070,SICK ASSIST,2009-03-15 00:00:00,UNION ST
222018069,M/V ACCIDENT - PROPERTY DAMAGE,2009-03-15 10:48:00,MASSACHUSETTS AVE
222018068,PROPERTY - LOST/ MISSING,2009-03-08 11:34:00,AMORY ST
222018067,M/V - LEAVING SCENE - PROPERTY DAMAGE,2009-03-12 00:00:00,W BROADWAY
222018066,SICK ASSIST,2009-03-15 11:02:00,DORCHESTER AVE
222018065,M/V ACCIDENT - POLICE VEHICLE,2009-03-10 16:50:00,WARREN ST
222018063,TOWED MOTOR VEHICLE,2009-03-15 11:14:00,CAMBRIDGE ST
222018062,LARCENY THEFT FROM MV - NON-ACCESSORY,2009-03-14 12:00:00,W BROADWAY
222018061,FRAUD - CREDIT CARD / ATM FRAUD,2009-03-09 00:00:00,PARIS ST
222018060,TOWED MOTOR VEHICLE,2009-03-15 11:08:00,HEMENWAY ST
222018059,FORGERY / COUNTERFEITING,2009-03-04 12:00:00,CENTRE ST
222018058,M/V ACCIDENT - PERSONAL INJURY,2009-03-15 10:15:00,LONGWOOD AVE
222018057,INVESTIGATE PERSON,2009-03-15 07:30:00,AUGUSTUS AVE
222018055,VANDALISM,2009-03-08 22:30:00,WASHINGTON ST
222018054,TOWED MOTOR VEHICLE,2009-03-15 10:30:00,CHANDLER ST
222018050,VANDALISM,2009-03-14 21:45:00,PARIS ST
222018048,SICK ASSIST,2009-03-15 09:43:00,WASHINGTON ST
222018046,SICK ASSIST,2009-03-15 08:09:00,WASHINGTON ST
222018045,TOWED MOTOR VEHICLE,2009-03-15 10:00:00,TRENTON ST
222018044,INVESTIGATE PERSON,2009-03-15 10:18:00,MERIDIAN ST
222018043,TOWED MOTOR VEHICLE,2009-03-15 09:20:00,CALUMET ST
222018042,LARCENY SHOPLIFTING,2009-03-15 08:14:00,MASSACHUSETTS AVE
222018041,FRAUD - FALSE PRETENSE / SCHEME,2009-03-08 12:00:00,CENTRE ST
222018040,VANDALISM,2009-03-15 09:54:00,"ANTHONY RIP VALENTI WAY & N WASHINGTON ST
BOSTON  "
222018038,"MURDER, NON-NEGLIGENT MANSLAUGHTER",2009-03-15 08:48:00,TREMONT ST
222018037,HARASSMENT/ CRIMINAL HARASSMENT,2009-03-15 09:45:00,CHENEY ST
222018036,M/V - LEAVING SCENE - PROPERTY DAMAGE,2009-03-12 21:31:00,BLUE HILL AVE
222018035,AUTO THEFT,2009-03-15 09:39:00,VINE ST
222018034,SICK ASSIST,2009-03-15 08:54:00,CENTRE ST
222018033,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,2009-03-15 09:00:00,"BLUE HILL AVE & SEAVER ST
ROXBURY  MA 02121
UNITED"
222018032,INJURY BICYCLE NO M/V INVOLVED,2009-03-15 08:40:00,"MILK ST & WASHINGTON ST
BOSTON  MA 02108
UNITED ST"
222018029,VAL - VIOLATION OF AUTO LAW,2009-03-08 13:45:00,ALBANY ST
222018028,M/V ACCIDENT - INVOLVING PEDESTRIAN - NO INJURY,2009-03-15 08:47:00,GIBSON ST
222018027,LARCENY THEFT FROM BUILDING,2009-03-15 08:16:00,BOYLSTON ST
222018026,BURGLARY - COMMERICAL,2009-03-15 07:46:00,NEWBURY ST
222018025,M/V - LEAVING SCENE - PROPERTY DAMAGE,2009-03-15 08:04:00,WASHINGTON ST
222018024,M/V ACCIDENT - POLICE VEHICLE,2009-03-15 08:31:00,WASHINGTON ST
222018022,M/V - LEAVING SCENE - PROPERTY DAMAGE,2009-03-15 07:39:00,HUNTINGTON AVE
222018020,M/V ACCIDENT - OTHER,2009-03-15 07:15:00,WASHINGTON ST
222018019,M/V - LEAVING SCENE - PROPERTY DAMAGE,2009-03-14 10:00:00,W BROADWAY
222018018,PROPERTY - ACCIDENTAL DAMAGE,2009-03-15 06:26:00,SUTHERLAND RD
222018016,SICK ASSIST,2009-03-15 05:29:00,MORTON ST
222018015,LARCENY THEFT FROM MV - NON-ACCESSORY,2009-03-15 04:48:00,ALMONT ST
222018014,BURGLARY - RESIDENTIAL,2009-03-15 03:54:00,BELLVISTA ROAD
222018012,SICK ASSIST,2009-03-15 03:53:00,MAIN ST
222018011,SICK ASSIST,2009-03-15 01:33:00,DUMAS ST
222018010,INVESTIGATE PROPERTY,2009-03-15 03:08:00,SUMNER ST
222018008,ASSAULT - SIMPLE,2009-03-15 02:32:00,STUART ST
222018007,ASSAULT - SIMPLE,2009-03-15 02:10:00,COMMERCIAL ST
222018005,ASSAULT - SIMPLE,2009-03-15 01:27:00,DEWEY ST
222018003,INVESTIGATE PERSON,2009-03-15 00:38:00,TENNIS RD
222018002,LARCENY THEFT FROM BUILDING,2009-03-15 01:15:00,BERKELEY ST
222018000,SICK ASSIST,2009-03-15 00:09:00,NEPONSET VALLEY PKWY
222017999,VAL - VIOLATION OF AUTO LAW,2009-03-15 00:34:00,"MASSACHUSETTS AVE & ALBANY ST
CAMBRIDGE  MA 02139"
222017998,VANDALISM,2009-03-15 00:07:00,"DUDLEY ST & MALCOLM X BLVD
ROXBURY  MA 02119
UNITE"
222017995,FRAUD - IMPERSONATION,2009-03-06 09:00:00,HYDE PARK AVE
222017993,DEATH INVESTIGATION,2009-03-14 23:27:00,EMERALD CT
222017992,M/V - LEAVING SCENE - PROPERTY DAMAGE,2009-03-14 22:40:00,SUDBURY ST
222017991,THREATS TO DO BODILY HARM,2009-03-14 23:15:00,COLUMBUS AVE
222017990,ASSAULT - AGGRAVATED,2009-03-14 22:36:00,"TREMONT ST & LAGRANGE ST
BOSTON  MA 02116
UNITED S"
222017989,M/V ACCIDENT - PERSONAL INJURY,2009-03-14 22:33:00,COLUMBUS AVE
222017987,LARCENY SHOPLIFTING,2009-03-14 20:55:00,BLUE HILL AVE
222017985,SICK ASSIST,2009-03-14 22:09:00,BENNINGTON ST
222017983,ASSAULT - AGGRAVATED,2009-03-14 21:30:00,WASHINGTON ST
222017982,MISSING PERSON,2009-03-12 16:00:00,PARIS ST
222017978,LICENSE PREMISE VIOLATION,2009-03-14 22:18:00,TREMONT ST
222017977,ASSAULT - SIMPLE,2009-03-14 21:20:00,AMORY AVE
222017976,INVESTIGATE PERSON,2009-03-14 21:04:00,WASHINGTON ST
222017975,SICK ASSIST,2009-03-14 19:59:00,PENDER ST
222017974,LICENSE PREMISE VIOLATION,2009-03-14 21:49:00,HUNTINGTON AVE
222017971,LICENSE PREMISE VIOLATION,2009-03-14 21:35:00,BOYLSTON ST
222017968,INVESTIGATE PROPERTY,2009-03-14 20:18:00,EDGEWOOD ST
222017966,M/V - LEAVING SCENE - PERSONAL INJURY,2009-03-14 20:40:00,LITHGOW ST
222017965,VANDALISM,2009-03-14 21:19:00,GIBSON ST
222017964,SICK ASSIST,2009-03-14 20:45:00,HAMMOND ST
222017962,M/V ACCIDENT - PERSONAL INJURY,2009-03-14 20:22:00,"MAVERICK ST & MERIDIAN ST
EAST BOSTON  MA 02128
UN"
222017961,M/V ACCIDENT - PERSONAL INJURY,2009-03-14 19:55:00,FERNDALE ST
222017960,ASSAULT - SIMPLE,2009-03-14 20:10:00,WASHINGTON ST
222017959,SICK ASSIST,2009-03-14 19:53:00,CRAWFORD ST
222017958,SUDDEN DEATH,2009-03-14 20:20:00,WILLIAM T MORRISSEY BLVD
222017957,LARCENY ALL OTHERS,2009-03-11 01:30:00,CENTRE ST
222017956,ASSAULT - SIMPLE,2009-03-14 20:07:00,CITY HALL PLZ
222017955,PROPERTY - LOST/ MISSING,2009-03-07 08:00:00,SUDBURY ST
222017954,VANDALISM,2009-03-13 08:00:00,GIBSON ST
222017953,PROPERTY - LOST/ MISSING,2009-03-14 00:00:00,HARRISON AVE
222017952,SICK ASSIST,2009-03-14 18:40:00,"BRADLEE ST & SCHOOL ST
DORCHESTER  MA 02124
UNITED"
222017951,INVESTIGATE PERSON,2009-02-23 12:00:00,NEPONSET VALLEY PKWY
222017950,INVESTIGATE PROPERTY,2009-03-14 19:49:00,GIBSON ST
222017949,INVESTIGATE PROPERTY,2009-03-14 19:49:00,GIBSON ST
222017947,INVESTIGATE PERSON,2009-03-14 19:43:00,FENWOOD RD
222017946,INVESTIGATE PERSON,2009-03-14 00:00:00,WEST COTTAGE STREET
222017945,PROPERTY - LOST/ MISSING,2009-03-12 20:00:00,"ALBANY ST & MASSACHUSETTS AVE
BOSTON  MA 02118
UNI"
222017943,SICK ASSIST,2009-03-14 18:37:00,VICTORIA HEIGHTS RD
222017942,LARCENY THEFT FROM BUILDING,2009-03-12 23:30:00,SUDBURY ST
222017941,THREATS TO DO BODILY HARM,2009-03-12 00:30:00,HARRISON AVE
222017940,LARCENY ALL OTHERS,2009-03-14 18:22:00,WAKULLAH ST
222017938,LARCENY SHOPLIFTING,2009-03-14 18:00:00,ALLSTATE RD
222017937,LARCENY THEFT FROM BUILDING,2009-03-14 19:00:00,W BROADWAY
